ID,Image,Name,Nickname,Game,Archetype,Position,Element,Team,Power,Control,Technique,Pressure,Physical,Agility,Intelligence,Total,Age group,School year,Gender,Role
4156.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/a/tahebrbea2u.png,David Samford,Samford,Inazuma Eleven Ares,Contraataque,FW,Forest,Royal Academy,169,161,147,123,119,119,130,968,Middle School,Grade 9,Male,Player
4157.0,https://dxi4wb638ujep.cloudfront.net/1/k/6/l/6lz2zb_50q0.png,Nathan Swift,Swift,Inazuma Eleven Ares,Justicia,DF,Wind,Royal Academy,126,131,133,142,147,127,159,965,Middle School,Grade 9,Male,Player
4158.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/j/ljcxe-zdzjc.png,Grotley Bogwash,Bogwash,Inazuma Eleven Ares,Justicia,GK,Wind,Royal Academy,117,128,120,135,141,145,128,914,Middle School,Grade 7,Male,Player
4159.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/k/akqdgckxbwe.png,Caleb Stonewall,Stonewall,Inazuma Eleven Ares,Juego Sucio,MF,Fire,Royal Academy,145,156,152,127,128,119,140,967,Middle School,Grade 9,Male,Player
4160.0,https://dxi4wb638ujep.cloudfront.net/1/k/-/_/-_3ufkncqom.png,Ray Dark,Dark,Inazuma Eleven Ares,Juego Sucio,MF,Mountain,Royal Academy,141,152,149,123,124,113,135,937,Adult,-,Male,Manager
4161.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/e/cek0f18sxxe.png,Emperio N. Guinn,Guinn,Inazuma Eleven Ares,Juego Sucio,DF,Wind,Royal Academy,120,123,127,135,142,123,155,925,Middle School,Grade 8,Male,Coordinator
4162.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/f/afwvwmrmwd8.png,Ross Siddon,Ross,Inazuma Eleven Ares,Afinidad,GK,Mountain,Zeus,119,130,123,133,144,152,131,932,Middle School,Grade 7,Male,Player
4163.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/t/rtno7zncduu.png,Apollo Light,Apollo,Inazuma Eleven Ares,Afinidad,DF,Forest,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 9,Male,Player
4164.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/m/pmgsvafwyou.png,Hadrian Diesel,Diesel,Inazuma Eleven Ares,Contraataque,DF,Wind,Zeus,114,121,119,142,149,124,166,935,Middle School,Grade 7,Male,Player
4165.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/k/ykrz4_5k1b8.png,Lane War,Ares,Inazuma Eleven Ares,Afinidad,DF,Mountain,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 9,Male,Player
4166.0,https://dxi4wb638ujep.cloudfront.net/1/k/4/l/4lygrimca7m.png,Danny Wood,Dionysus,Inazuma Eleven Ares,Afinidad,DF,Wind,Zeus,121,126,128,138,144,124,156,937,Middle School,Grade 8,Male,Player
4167.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/j/jjdngdq4tik.png,Artie Mishman,Artemis,Inazuma Eleven Ares,Afinidad,MF,Wind,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 9,Male,Player
4168.0,https://dxi4wb638ujep.cloudfront.net/1/k/9/j/9j8_3qpak3m.png,Arion Matlock,Hermes,Inazuma Eleven Ares,Brecha,MF,Forest,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 9,Male,Player
4169.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/h/mhneavpgnek.png,Wesley Knox,Athena,Inazuma Eleven Ares,Juego Sucio,MF,Forest,Zeus,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
4170.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/j/ijwtaugpgoe.png,Jonas Demetrius,Demeter,Inazuma Eleven Ares,Contraataque,FW,Fire,Zeus,166,158,142,119,113,113,126,937,Middle School,Grade 9,Male,Player
4171.0,https://dxi4wb638ujep.cloudfront.net/1/k/6/q/6q1af7euf9m.png,Byron Love,Aphrody,Inazuma Eleven Ares,Brecha,MF,Forest,Zeus,145,156,152,127,128,119,140,967,Middle School,Grade 9,Male,Player
4172.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thnytrgtrbs.png,Percy Hurst,Percy,Inazuma Eleven Ares,Tensión,FW,Fire,Zeus,166,158,142,119,113,113,126,937,Middle School,Grade 7,Male,Player
4173.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/z/mzjunkdxcc8.png,Deirdre Staples,Deirdre,Inazuma Eleven Ares,Tensión,FW,Forest,Zeus,155,151,137,121,119,112,134,929,Elder,-,Female,Manager
4174.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/b/xbs1kbllvxu.png,Alexander Scrivener,Alexander,Inazuma Eleven Ares,Tensión,GK,Mountain,Zeus,117,128,120,135,141,145,128,914,Adult,-,Male,Coach
4175.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/w/ewqf6g8gzd0.png,Adam Ropes,Ropes,Inazuma Eleven Ares,Contraataque,GK,Wind,Alpine,117,128,120,135,141,145,128,914,Middle School,Grade 9,Male,Player
4176.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/-/w-ligh1p4xu.png,Joaquine Downtown,Downtown,Inazuma Eleven Ares,Contraataque,DF,Fire,Alpine,121,126,128,138,144,124,156,937,Middle School,Grade 9,Female,Player
4177.0,https://dxi4wb638ujep.cloudfront.net/1/k/1/8/18fx8tqxy9u.png,Milton Bindings,Bindings,Inazuma Eleven Ares,Justicia,DF,Wind,Alpine,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
4178.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/-/v-hkxfa80uc.png,Spike Gleeson,Gleeson,Inazuma Eleven Ares,Tensión,DF,Forest,Alpine,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
4179.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/w/bw6pnet1vc8.png,Sean Snowfield,Snowfield,Inazuma Eleven Ares,Afinidad,MF,Mountain,Alpine,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
4180.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/7/k7xlcxdlqum.png,Kerry Bootgaiter,Bootgaiter,Inazuma Eleven Ares,Afinidad,MF,Wind,Alpine,141,152,149,123,124,113,135,937,Middle School,Grade 9,Female,Player
4181.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/u/eu0qrs2tfo8.png,Maddox Rock,Maddox,Inazuma Eleven Ares,Tensión,MF,Forest,Alpine,140,152,147,121,123,113,135,931,Middle School,Grade 9,Male,Player
4182.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/t/vtmevolfhdk.png,Robert Skipolson,Skipolson,Inazuma Eleven Ares,Justicia,MF,Forest,Alpine,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
4183.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/1/g1zm_1kbai8.png,Shawn Froste,Froste,Inazuma Eleven Ares,Justicia,FW,Wind,Alpine,159,156,142,127,123,119,140,966,Middle School,Grade 9,Male,Player
4184.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/a/maq5sorjvom.png,Aiden Froste,Aiden,Inazuma Eleven Ares,Brecha,FW,Fire,Alpine,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
4185.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/r/prcrecv0bos.png,Quentin Rackner,Rackner,Inazuma Eleven Ares,Brecha,FW,Forest,Alpine,166,158,142,119,113,113,126,937,Middle School,Grade 9,Male,Player
4186.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/y/xyhybx3zcbk.png,Roland Climbstein,Climbstein,Inazuma Eleven Ares,Afinidad,FW,Wind,Alpine,156,152,138,123,120,113,135,937,Middle School,Grade 9,Male,Player
4187.0,https://dxi4wb638ujep.cloudfront.net/1/k/-/5/-5zwp9jos9e.png,Bunny Cottontail,Bunny,Inazuma Eleven Ares,Afinidad,FW,Wind,Alpine,158,155,140,126,121,116,138,954,Middle School,Grade 7,Female,Player
4188.0,https://dxi4wb638ujep.cloudfront.net/1/k/8/y/8y0shkbip7e.png,Kevin Dragonfly,Kevin,Inazuma Eleven Ares,Tensión,FW,Forest,Alpine,166,159,145,119,117,117,128,951,Middle School,Grade 9,Male,Player
4189.0,https://dxi4wb638ujep.cloudfront.net/1/k/3/0/30xazgqdark.png,Robert Cottontail,Robert,Inazuma Eleven Ares,Contraataque,GK,Forest,Alpine,117,128,120,135,141,145,128,914,Adult,-,Male,Manager
4190.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/c/gcah05253im.png,Mila Simmering,Mila,Inazuma Eleven Ares,Afinidad,MF,Mountain,Alpine,140,152,147,121,123,113,135,931,Middle School,Grade 8,Female,Coordinator
4191.0,https://dxi4wb638ujep.cloudfront.net/1/k/s/v/sv5c5do761u.png,Dave Quagmire,Quagmire,Inazuma Eleven Ares,Brecha,GK,Fire,Alia Academy,121,133,124,134,145,152,131,940,Middle School,Grade 9,Male,Player
4192.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/q/nqpdszxik1e.png,Grant Icewater,Grant,Inazuma Eleven Ares,Justicia,DF,Mountain,Alia Academy,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
4193.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/4/w4-ibmxyjgs.png,Claire Lesnow,Claire,Inazuma Eleven Ares,Contraataque,DF,Wind,Alia Academy,121,126,128,138,144,124,156,937,Middle School,Grade 8,Female,Player
4194.0,https://dxi4wb638ujep.cloudfront.net/1/k/u/0/u0-exe6x_zu.png,Jordan Greenway,Greenway,Inazuma Eleven Ares,Afinidad,MF,Forest,Alia Academy,144,155,151,126,126,116,138,956,Middle School,Grade 8,Male,Player
4195.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/4/j4uo2y4rfzk.png,Ben Blowton,Ben,Inazuma Eleven Ares,Tensión,MF,Fire,Alia Academy,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
4196.0,https://dxi4wb638ujep.cloudfront.net/1/k/d/9/d9ijuiobxg8.png,Isabelle Trick,Trick,Inazuma Eleven Ares,Brecha,MF,Wind,Alia Academy,138,159,159,119,117,117,144,953,Middle School,Grade 8,Female,Player
4197.0,https://dxi4wb638ujep.cloudfront.net/1/k/4/q/4qlvbneroqm.png,Nigel August,Nigel,Inazuma Eleven Ares,Brecha,FW,Forest,Alia Academy,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
4198.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/6/m6a3qadzpvk.png,Claude Beacons,Beacons,Inazuma Eleven Ares,Afinidad,FW,Fire,Alia Academy,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
4199.0,https://dxi4wb638ujep.cloudfront.net/1/k/9/s/9srwh_7jimm.png,Bryce Whitingale,Bryce,Inazuma Eleven Ares,Tensión,FW,Wind,Alia Academy,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
4200.0,https://dxi4wb638ujep.cloudfront.net/1/k/_/z/_zskpmplngm.png,Hunter Foster,Hunter,Inazuma Eleven Ares,Justicia,FW,Fire,Alia Academy,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
4201.0,https://dxi4wb638ujep.cloudfront.net/1/k/f/c/fcp_67ctsa8.png,Xavier Schiller,Xavier,Inazuma Eleven Ares,Juego Sucio,FW,Forest,Alia Academy,169,161,147,123,119,119,130,968,Middle School,Grade 8,Male,Player
4202.0,https://dxi4wb638ujep.cloudfront.net/1/k/h/_/h_s2_ueqrv0.png,Ronny Metcalf,Ronny,Inazuma Eleven Ares,Tensión,MF,Wind,Alia Academy,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
4203.0,https://dxi4wb638ujep.cloudfront.net/1/k/f/e/ferqr3wgut0.png,Zeke Valanche,Zeke,Inazuma Eleven Ares,Juego Sucio,FW,Wind,Alia Academy,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
4204.0,https://dxi4wb638ujep.cloudfront.net/1/k/2/x/2xdxsriq8mc.png,Bonnie Sparks,Bonnie,Inazuma Eleven Ares,Justicia,DF,Forest,Alia Academy,114,121,119,142,149,124,166,935,Middle School,Grade 8,Female,Player
4205.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/q/equbw54kfu8.png,Aquilina Schiller,Aquilina,Inazuma Eleven Ares,Afinidad,MF,Forest,Alia Academy,144,155,151,126,126,116,138,956,Adult,-,Female,Manager
4206.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/d/jdjpa1mcn1m.png,Mark Evans,Evans,Inazuma Eleven Ares,Justicia,GK,Mountain,Everytown,126,135,127,137,147,155,135,962,Middle School,Grade 9,Male,Player
4207.0,https://dxi4wb638ujep.cloudfront.net/1/k/d/s/dsqctotk4v8.png,Billy Miller,Billy,Inazuma Eleven Ares,Juego Sucio,DF,Fire,Everytown,121,127,128,138,145,124,156,939,Middle School,Grade 7,Male,Player
4208.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/l/wlchqoncqgu.png,Jack Sawyer,Jack,Inazuma Eleven Ares,Contraataque,MF,Wind,Everytown,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
4209.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/p/bpjvw9ln7a0.png,Meriwether Beaumont,Meriwether,Inazuma Eleven Ares,Justicia,DF,Forest,Everytown,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
4210.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/n/qn407ct3wzc.png,Burleigh Carpenter,Carpenter,Inazuma Eleven Ares,Tensión,DF,Mountain,Everytown,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
4211.0,https://dxi4wb638ujep.cloudfront.net/1/k/s/r/sr4itka4ggk.png,Luke Blank,Blank,Inazuma Eleven Ares,Tensión,MF,Wind,Everytown,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
4212.0,https://dxi4wb638ujep.cloudfront.net/1/k/e/p/epj5hdk-3f8.png,Gaffer Mason,Gaffer,Inazuma Eleven Ares,Tensión,MF,Fire,Everytown,140,152,147,121,123,113,135,931,Middle School,Grade 9,Male,Player
4213.0,https://dxi4wb638ujep.cloudfront.net/1/k/1/n/1nsym8ceasu.png,Dan Bowsun,Dan,Inazuma Eleven Ares,Tensión,DF,Mountain,Everytown,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
4214.0,https://dxi4wb638ujep.cloudfront.net/1/k/b/n/bnta9xbm9t8.png,Giles Farmer,Giles,Inazuma Eleven Ares,Juego Sucio,MF,Mountain,Everytown,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
4215.0,https://dxi4wb638ujep.cloudfront.net/1/k/h/i/hio1us0uizm.png,Pacey Hawker,Hawker,Inazuma Eleven Ares,Justicia,FW,Forest,Everytown,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
4216.0,https://dxi4wb638ujep.cloudfront.net/1/k/q/k/qk_udtsulak.png,Neville Merchant,Neville,Inazuma Eleven Ares,Afinidad,FW,Wind,Everytown,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
4217.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/i/kibbofy_jts.png,Kia Tanner,Kia,Inazuma Eleven Ares,Afinidad,MF,Forest,Everytown,144,155,151,126,126,116,138,956,Middle School,Grade 7,Female,Player
4218.0,https://dxi4wb638ujep.cloudfront.net/1/k/7/g/7gqgfg-foge.png,Eamond Everwing,Eamond,Inazuma Eleven Ares,Tensión,FW,Mountain,Everytown,155,151,137,121,119,112,134,929,Middle School,Grade 7,Male,Player
4219.0,https://dxi4wb638ujep.cloudfront.net/1/k/5/b/5bt8r5splme.png,Frey Fielding,Frey,Inazuma Eleven Ares,Contraataque,MF,Mountain,Everytown,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
4220.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/p/ipcdggktmvs.png,Tobin Harveston,Tobin,Inazuma Eleven Ares,Contraataque,MF,Fire,Everytown,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
4221.0,https://dxi4wb638ujep.cloudfront.net/1/k/o/g/og_ovb_bt1c.png,Everest Brightwell,Everest,Inazuma Eleven Ares,Tensión,DF,Forest,Everytown,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
4222.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/x/cxth4gqmao8.png,Seymour Hillman,Hillman,Inazuma Eleven Ares,Justicia,GK,Mountain,Everytown,121,133,124,138,145,148,131,940,Adult,-,Male,0
4223.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/z/tzimvfmc3bu.png,Silvia Woods,Silvia,Inazuma Eleven Ares,Tensión,GK,Mountain,Everytown,126,135,127,137,147,155,135,962,Middle School,Grade 9,Female,Coordinator
4224.0,https://dxi4wb638ujep.cloudfront.net/1/k/m/9/m9e4oddigq8.png,Tod Ironside,Tod,Inazuma Eleven Ares,Juego Sucio,DF,Fire,Raimon,121,127,128,138,145,124,156,939,Middle School,Grade 8,Male,Player
4225.0,https://dxi4wb638ujep.cloudfront.net/1/k/v/0/v0yfr730ufu.png,Steve Grim,Steve,Inazuma Eleven Ares,Juego Sucio,MF,Wind,Raimon,144,155,151,126,126,116,138,956,Middle School,Grade 9,Male,Player
4226.0,https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1brw4mc8b_k.png,Maxwell Carson,Max,Inazuma Eleven Ares,Juego Sucio,FW,Wind,Raimon,166,159,145,119,117,117,128,951,Middle School,Grade 9,Male,Player
4227.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/v/xv1zfilyrzu.png,Tim Saunders,Timmy,Inazuma Eleven Ares,Contraataque,MF,Forest,Raimon,144,155,151,126,126,116,138,956,Middle School,Grade 8,Male,Player
4228.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/4/y4yvkn1iu1k.png,Sam Kincaid,Sam,Inazuma Eleven Ares,Afinidad,MF,Fire,Raimon,144,155,151,126,126,116,138,956,Middle School,Grade 8,Male,Player
4229.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/s/gsnn7a2qzkm.png,Jim Wraith,Jim,Inazuma Eleven Ares,Contraataque,DF,Forest,Raimon,121,127,128,138,145,124,156,939,Middle School,Grade 9,Male,Player
4230.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/c/kcdkgerods8.png,William Glass,Glass,Inazuma Eleven Ares,Tensión,FW,Forest,Raimon,158,155,140,126,121,116,138,954,Middle School,Grade 9,Male,Player
4231.0,https://dxi4wb638ujep.cloudfront.net/1/k/3/6/36wsw_qqe5k.png,Erik Eagle,Erik,Inazuma Eleven Ares,Afinidad,MF,Forest,Raimon,144,155,151,126,126,116,138,956,Middle School,Grade 9,Male,Player
4232.0,https://dxi4wb638ujep.cloudfront.net/1/k/d/q/dqp0nyty5gm.png,Bobby Shearer,Bobby,Inazuma Eleven Ares,Juego Sucio,DF,Forest,Raimon,121,127,128,138,145,124,156,939,Middle School,Grade 9,Male,Player
4233.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/p/gpfoqcguqs0.png,Salvador Castell,Salvador,Inazuma Eleven Ares,Juego Sucio,GK,Mountain,Barcelona Orb,119,130,123,133,144,152,131,932,Middle School,Grade 9,Male,Player
4234.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rn0vh9guhfc.png,Antoni Valls,Antoni,Inazuma Eleven Ares,Juego Sucio,DF,Wind,Barcelona Orb,114,121,119,142,149,124,166,935,Middle School,Grade 7,Male,Player
4235.0,https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_pvid8pdmz8.png,Jordi Belloch,Jordi,Inazuma Eleven Ares,Juego Sucio,DF,Forest,Barcelona Orb,114,121,119,142,149,124,166,935,Middle School,Grade 8,Male,Player
4236.0,https://dxi4wb638ujep.cloudfront.net/1/k/o/n/onedwdpnlau.png,Gerard Carbonell,Gerard,Inazuma Eleven Ares,Afinidad,DF,Forest,Barcelona Orb,121,126,128,138,144,124,156,937,Middle School,Grade 9,Male,Player
4237.0,https://dxi4wb638ujep.cloudfront.net/1/k/6/n/6nhbbomfs_8.png,Carles Ripoll,Carles,Inazuma Eleven Ares,Juego Sucio,DF,Wind,Barcelona Orb,121,126,128,138,144,124,156,937,Middle School,Grade 8,Male,Player
4238.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/l/llq6sxq_bmu.png,Josep Anglesola,Josep,Inazuma Eleven Ares,Tensión,MF,Mountain,Barcelona Orb,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
4239.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkzp_sf30sk.png,Xavi Casals,Xavi,Inazuma Eleven Ares,Justicia,MF,Wind,Barcelona Orb,141,152,149,123,124,113,135,937,Middle School,Grade 8,Male,Player
4240.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/i/aicust5nzfm.png,Ronaldo Ramallets,Ronaldo,Inazuma Eleven Ares,Juego Sucio,MF,Fire,Barcelona Orb,135,158,159,119,113,113,141,938,Middle School,Grade 9,Male,Player
4241.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/d/ydfy8krhczm.png,Leo Segarra,Leo,Inazuma Eleven Ares,Tensión,FW,Fire,Barcelona Orb,166,158,142,119,113,113,126,937,Middle School,Grade 8,Male,Player
4242.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/e/jexmco4teku.png,Sergi Hernández,Sergi,Inazuma Eleven Ares,Juego Sucio,MF,Mountain,Barcelona Orb,144,155,151,126,126,116,138,956,Middle School,Grade 9,Male,Player
4243.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/r/pr0tr1nbxqk.png,Joan Asensi,Joan,Inazuma Eleven Ares,Justicia,FW,Fire,Barcelona Orb,156,152,138,123,120,113,135,937,Middle School,Grade 9,Male,Player
4244.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/g/agm75fzmfme.png,Augusto Gomez,Augusto,Inazuma Eleven Ares,Juego Sucio,MF,Mountain,Barcelona Orb,135,158,159,119,113,113,141,938,Middle School,Grade 8,Male,Player
4245.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/i/xixaugvcy_s.png,Geraldo Enrique,Geraldo,Inazuma Eleven Ares,Justicia,FW,Fire,Barcelona Orb,166,158,142,119,113,113,126,937,Middle School,Grade 7,Male,Player
4246.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/x/pxgpobr4h9k.png,Alessio Ganonti,Alessio,Inazuma Eleven Ares,Contraataque,MF,Forest,Barcelona Orb,135,158,159,119,113,113,141,938,Adult,-,Male,Manager
4247.0,https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkqeanupja0.png,Griffit Valiance,Griffit,Inazuma Eleven Ares,Afinidad,FW,Wind,Green Hill,165,156,142,116,113,113,124,929,Middle School,Grade 8,Male,Player
4248.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/l/aljxj6hhwge.png,Wryn Twincrest,Wryn,Inazuma Eleven Ares,Justicia,GK,Mountain,Green Hill,117,128,120,135,141,145,128,914,Middle School,Grade 8,Male,Player
4249.0,https://dxi4wb638ujep.cloudfront.net/1/k/x/n/xn4qkfh97ts.png,Aurel Ashdown,Aurel,Inazuma Eleven Ares,Afinidad,MF,Fire,Green Hill,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
4250.0,https://dxi4wb638ujep.cloudfront.net/1/k/z/s/zs_mkcvr-vs.png,Corwin Lumen,Corwin,Inazuma Eleven Ares,Tensión,MF,Forest,Green Hill,140,152,147,121,123,113,135,931,Middle School,Grade 7,Male,Player
4251.0,https://dxi4wb638ujep.cloudfront.net/1/k/c/e/ceotnjzrtme.png,Garvin Cliffmarch,Gavin,Inazuma Eleven Ares,Tensión,DF,Forest,Green Hill,120,123,127,135,142,123,155,925,Middle School,Grade 9,Male,Player
4252.0,https://dxi4wb638ujep.cloudfront.net/1/k/i/r/irty0-gjmg0.png,Corin Cainver,Cainver,Inazuma Eleven Ares,Juego Sucio,FW,Fire,Green Hill,165,156,142,116,113,113,124,929,Middle School,Grade 9,Male,Player
4253.0,https://dxi4wb638ujep.cloudfront.net/1/k/t/d/tdc5zbgzl1c.png,Orphion Ordain,Orphion,Inazuma Eleven Ares,Afinidad,DF,Forest,Green Hill,114,119,116,142,148,121,165,925,Middle School,Grade 8,Male,Player
4254.0,https://dxi4wb638ujep.cloudfront.net/1/k/n/p/npjhomj7sk0.png,Aveline Morrin,Morrin,Inazuma Eleven Ares,Brecha,MF,Wind,Green Hill,140,152,147,121,123,113,135,931,Middle School,Grade 8,Female,Player
4255.0,https://dxi4wb638ujep.cloudfront.net/1/k/w/b/wbsafzfbb5c.png,Therion Daywick,Therion,Inazuma Eleven Ares,Contraataque,DF,Mountain,Green Hill,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
4256.0,https://dxi4wb638ujep.cloudfront.net/1/k/4/p/4pjnfymigv8.png,Alaric Durnham,Alaric,Inazuma Eleven Ares,Contraataque,MF,Fire,Green Hill,135,156,158,116,113,113,140,931,Middle School,Grade 7,Male,Player
4257.0,https://dxi4wb638ujep.cloudfront.net/1/k/j/b/jb4synqynmu.png,Galad Worden,Galad,Inazuma Eleven Ares,Afinidad,MF,Forest,Green Hill,135,156,158,116,113,113,140,931,Middle School,Grade 9,Male,Player
4258.0,https://dxi4wb638ujep.cloudfront.net/1/k/p/u/pubzhqf64gk.png,Sylvar Verdis,Sylvar,Inazuma Eleven Ares,Contraataque,DF,Forest,Green Hill,114,119,116,142,148,121,165,925,Middle School,Grade 9,Male,Player
4259.0,https://dxi4wb638ujep.cloudfront.net/1/k/y/g/ygq4mv5av1m.png,Plumian Whitlock,Plumian,Inazuma Eleven Ares,Afinidad,MF,Wind,Green Hill,135,156,158,116,113,113,140,931,Middle School,Grade 8,Male,Player
4260.0,https://dxi4wb638ujep.cloudfront.net/1/k/a/n/antki2rsqzm.png,Tarvon Runnel,Runnel,Inazuma Eleven Ares,Tensión,MF,Wind,Green Hill,140,152,147,121,123,113,135,931,Middle School,Grade 8,Male,Player
4261.0,https://dxi4wb638ujep.cloudfront.net/1/k/r/p/rpcfpjnw9ak.png,Queintas Quillmere,Queintas,Inazuma Eleven Ares,Tensión,DF,Forest,Green Hill,120,123,127,135,142,123,155,925,Middle School,Grade 7,Male,Player
4262.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/g/lg_wcu4eigu.png,Merrick Seawell,Merrick,Inazuma Eleven Ares,Brecha,FW,Fire,Green Hill,155,151,137,121,119,112,134,929,Middle School,Grade 8,Male,Player
4263.0,https://dxi4wb638ujep.cloudfront.net/1/k/k/_/k_qxs-v3etk.png,Silasar Noirmont,Silasar,Inazuma Eleven Ares,Afinidad,FW,Mountain,Green Hill,156,152,138,123,120,113,135,937,Adult,-,Male,Player
4264.0,https://dxi4wb638ujep.cloudfront.net/1/k/l/y/ly14aactwwm.png,Rolland Bowlby,Rolland,Inazuma Eleven Ares,Unknown,GK,Fire,Raimon,121,133,124,138,145,148,131,940,Middle School,Grade 8,Male,Player
